"Sample_ID","OD","TSSR","BCR"
"neon_m:BARR:BARR_021:A1:2018-07-08T12:19:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:A1:2019-06-20T18:19:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:A2:2017-07-06T16:02:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:A2:2018-07-08T11:58:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:A2:2019-06-20T18:02:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:A3:2017-07-06T16:15:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:A3:2018-07-08T11:38:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:A3:2019-06-20T18:28:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:B1:2017-07-06T15:24:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:B1:2018-07-08T12:26:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:B1:2019-06-20T17:36:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:B2:2017-07-06T14:33:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:B2:2018-07-08T12:06:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:B2:2019-06-20T17:51:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:B3:2017-07-06T14:15:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:B3:2019-06-20T18:11:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:C1:2017-07-06T15:07:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:C1:2018-07-08T12:55:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:C1:2019-06-20T17:31:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:C2:2017-07-06T14:48:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:C2:2018-07-08T12:58:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:C2:2019-06-20T17:44:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_021:C3:2017-07-06T14:01:00Z:71.254551:-156.554989",186,NA,3
"neon_m:BARR:BARR_021:C3:2018-07-08T13:35:00Z:71.254551:-156.554989",188,NA,3
"neon_m:BARR:BARR_021:C3:2019-06-20T17:57:00Z:71.254551:-156.554989",170,NA,3
"neon_m:BARR:BARR_030:A1:2017-07-07T11:25:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:A1:2018-07-09T11:31:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:A1:2019-06-19T15:24:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:A2:2017-07-07T13:30:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:A2:2018-07-09T11:49:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:A2:2019-06-19T15:23:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:A3:2017-07-07T13:16:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:A3:2018-07-09T12:06:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:A3:2019-06-19T15:08:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:B1:2017-07-07T11:48:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:B1:2018-07-09T11:33:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:B1:2019-06-19T14:10:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:B2:2017-07-07T13:45:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:B2:2018-07-09T11:53:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:B2:2019-06-19T14:27:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:B3:2017-07-07T13:01:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:B3:2018-07-09T12:17:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:B3:2019-06-19T14:46:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:C1:2018-07-09T12:42:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:C1:2019-06-19T14:12:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:C2:2017-07-07T12:24:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:C2:2018-07-09T13:02:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:C2:2019-06-19T14:31:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_030:C3:2017-07-07T12:34:00Z:71.246052:-156.424505",187,NA,3
"neon_m:BARR:BARR_030:C3:2018-07-09T12:37:00Z:71.246052:-156.424505",189,NA,3
"neon_m:BARR:BARR_030:C3:2019-06-19T14:50:00Z:71.246052:-156.424505",169,NA,3
"neon_m:BARR:BARR_031:A1:2017-07-09T12:55:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:A1:2018-07-10T13:52:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:A1:2019-06-20T14:07:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:A2:2017-07-09T12:42:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:A2:2018-07-10T14:05:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:A2:2019-06-20T14:22:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:A3:2017-07-09T12:28:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:A3:2018-07-10T13:46:00Z:71.250241:-156.515833",190,NA,3
