"Sample_ID","JD","TSSR"
"bam-mn_m:MNNFB:9090:882:1995-6-14T8:48:00Z",164,-1.4686610316568
"bam-mn_m:MNNFB:9090:882:1996-6-11T7:49:00Z",162,-2.45746184332503
"bam-mn_m:MNNFB:9090:882:1997-6-11T8:16:00Z",161,-2.00832152204381
"bam-mn_m:MNNFB:9090:882:1998-6-10T8:32:00Z",160,-1.74643097874191
"bam-mn_m:MNNFB:9090:882:1999-6-14T8:23:00Z",164,-1.88546826051341
"bam-mn_m:MNNFB:9090:882:2000-6-23T9:5:00Z",174,-1.2035629848308
"bam-mn_m:MNNFB:9090:882:2001-6-18T6:37:00Z",168,-3.65221035232147
"bam-mn_m:MNNFB:9090:882:2002-6-12T5:31:00Z",162,-4.75582464211517
"bam-mn_m:MNNFB:9090:882:2003-6-11T8:12:00Z",161,-2.07649141874578
"bam-mn_m:MNNFB:9090:882:2004-6-14T8:53:00Z",165,-1.38429356806808
"bam-mn_m:MNNFB:9090:882:2005-6-11T8:55:00Z",161,-1.357978762322
"bam-mn_m:MNNFB:9090:882:2007-6-12T8:17:00Z",162,-1.98976348976294
"bam-mn_m:MNNFB:9090:882:2008-6-29T8:22:00Z",180,-1.9639030014144
"bam-mn_m:MNNFB:9090:882:2010-6-16T8:22:00Z",166,-1.90066269861327
"bam-mn_m:MNNFB:9090:882:2011-6-8T8:12:00Z",158,-2.09085897227128
"bam-mn_m:MNNFB:9090:882:2012-6-11T8:31:00Z",162,-1.75764410250717
"bam-mn_m:MNNFB:9090:882:2013-6-4T9:33:00Z",154,-0.765531034602059
"bam-mn_m:MNNFB:9090:882:2014-6-13T7:42:00Z",163,-2.57066817873054
"bam-mn_m:MNNFB:9090:883:1995-6-14T8:31:00Z",164,-1.75199436499013
"bam-mn_m:MNNFB:9090:883:1996-6-11T7:35:00Z",162,-2.69079517665837
"bam-mn_m:MNNFB:9090:883:1997-6-11T7:59:00Z",161,-2.29165485537714
"bam-mn_m:MNNFB:9090:883:1998-6-10T8:15:00Z",160,-2.02976431207524
"bam-mn_m:MNNFB:9090:883:1999-6-14T8:5:00Z",164,-2.18546826051341
"bam-mn_m:MNNFB:9090:883:2000-6-23T8:45:00Z",174,-1.53689631816414
"bam-mn_m:MNNFB:9090:883:2001-6-18T6:23:00Z",168,-3.8855436856548
"bam-mn_m:MNNFB:9090:883:2002-6-12T5:47:00Z",162,-4.4891579754485
"bam-mn_m:MNNFB:9090:883:2003-6-11T7:56:00Z",161,-2.34315808541245
"bam-mn_m:MNNFB:9090:883:2004-6-14T8:35:00Z",165,-1.68429356806808
"bam-mn_m:MNNFB:9090:883:2005-6-11T8:39:00Z",161,-1.62464542898867
"bam-mn_m:MNNFB:9090:883:2007-6-12T8:2:00Z",162,-2.23976348976294
"bam-mn_m:MNNFB:9090:883:2008-6-29T8:3:00Z",180,-2.28056966808107
"bam-mn_m:MNNFB:9090:883:2010-6-16T7:59:00Z",166,-2.28399603194661
"bam-mn_m:MNNFB:9090:883:2011-6-8T7:45:00Z",158,-2.54085897227128
"bam-mn_m:MNNFB:9090:883:2012-6-9T8:12:00Z",160,-2.08193474378851
"bam-mn_m:MNNFB:9090:883:2013-6-4T9:14:00Z",154,-1.08219770126873
"bam-mn_m:MNNFB:9090:883:2014-6-13T7:20:00Z",163,-2.93733484539721
"bam-mn_m:MNNFB:9090:884:1995-6-14T7:54:00Z",164,-2.36866103165679
"bam-mn_m:MNNFB:9090:884:1996-6-11T7:12:00Z",162,-3.0741285099917
"bam-mn_m:MNNFB:9090:884:1997-6-11T7:22:00Z",161,-2.90832152204381
"bam-mn_m:MNNFB:9090:884:1998-6-10T7:44:00Z",160,-2.54643097874191
"bam-mn_m:MNNFB:9090:884:1999-6-14T7:35:00Z",164,-2.68546826051341
"bam-mn_m:MNNFB:9090:884:2000-6-23T8:11:00Z",174,-2.1035629848308
"bam-mn_m:MNNFB:9090:884:2001-6-18T5:56:00Z",168,-4.3355436856548
"bam-mn_m:MNNFB:9090:884:2002-6-12T6:11:00Z",162,-4.0891579754485
"bam-mn_m:MNNFB:9090:884:2003-6-11T7:28:00Z",161,-2.80982475207912
"bam-mn_m:MNNFB:9090:884:2004-6-14T8:10:00Z",165,-2.10096023473475
"bam-mn_m:MNNFB:9090:884:2005-6-11T8:12:00Z",161,-2.07464542898867
"bam-mn_m:MNNFB:9090:884:2007-6-12T7:35:00Z",162,-2.68976348976294
"bam-mn_m:MNNFB:9090:884:2008-6-29T7:22:00Z",180,-2.9639030014144
"bam-mn_m:MNNFB:9090:884:2009-6-9T7:45:00Z",159,-2.53281281497743
"bam-mn_m:MNNFB:9090:884:2010-6-16T7:20:00Z",166,-2.93399603194661
"bam-mn_m:MNNFB:9090:884:2011-6-8T7:16:00Z",158,-3.02419230560462
"bam-mn_m:MNNFB:9090:884:2012-6-9T6:21:00Z",160,-3.93193474378851
"bam-mn_m:MNNFB:9090:884:2013-6-4T8:43:00Z",154,-1.59886436793539
"bam-mn_m:MNNFB:9090:884:2014-6-13T6:46:00Z",163,-3.50400151206387
"bam-mn_m:MNNFB:9090:885:1995-6-14T7:37:00Z",164,-2.65199436499013
"bam-mn_m:MNNFB:9090:885:1996-6-11T6:56:00Z",162,-3.34079517665837
"bam-mn_m:MNNFB:9090:885:1997-6-11T7:4:00Z",161,-3.20832152204381
"bam-mn_m:MNNFB:9090:885:1998-6-10T7:26:00Z",160,-2.84643097874191
"bam-mn_m:MNNFB:9090:885:1999-6-14T7:16:00Z",164,-3.00213492718008
"bam-mn_m:MNNFB:9090:885:2000-6-23T7:49:00Z",174,-2.47022965149747
"bam-mn_m:MNNFB:9090:885:2001-6-18T5:41:00Z",168,-4.5855436856548
"bam-mn_m:MNNFB:9090:885:2002-6-12T6:27:00Z",162,-3.82249130878184
"bam-mn_m:MNNFB:9090:885:2003-6-11T7:12:00Z",161,-3.07649141874578
"bam-mn_m:MNNFB:9090:885:2004-6-14T7:51:00Z",165,-2.41762690140141
"bam-mn_m:MNNFB:9090:885:2005-6-11T7:53:00Z",161,-2.39131209565534
"bam-mn_m:MNNFB:9090:885:2006-6-13T7:41:00Z",163,-2.58659621761905
"bam-mn_m:MNNFB:9090:885:2007-6-12T7:15:00Z",162,-3.02309682309628
"bam-mn_m:MNNFB:9090:885:2008-6-29T6:47:00Z",180,-3.54723633474774
"bam-mn_m:MNNFB:9090:885:2009-6-9T7:27:00Z",159,-2.83281281497743
"bam-mn_m:MNNFB:9090:885:2010-6-16T6:55:00Z",166,-3.35066269861327
"bam-mn_m:MNNFB:9090:885:2011-6-8T6:59:00Z",158,-3.30752563893795
"bam-mn_m:MNNFB:9090:885:2012-6-9T6:3:00Z",160,-4.23193474378851
"bam-mn_m:MNNFB:9090:885:2013-6-4T8:22:00Z",154,-1.94886436793539
"bam-mn_m:MNNFB:9090:885:2014-6-13T6:25:00Z",163,-3.85400151206387
"bam-mn_m:MNNFB:9090:886:1995-6-14T7:15:00Z",164,-3.0186610316568
"bam-mn_m:MNNFB:9090:886:1996-6-11T6:42:00Z",162,-3.5741285099917
"bam-mn_m:MNNFB:9090:886:1997-6-11T6:45:00Z",161,-3.52498818871048
"bam-mn_m:MNNFB:9090:886:1998-6-10T7:10:00Z",160,-3.11309764540858
"bam-mn_m:MNNFB:9090:886:1999-6-14T6:57:00Z",164,-3.31880159384674
"bam-mn_m:MNNFB:9090:886:2000-6-23T7:29:00Z",174,-2.8035629848308
"bam-mn_m:MNNFB:9090:886:2001-6-18T5:23:00Z",168,-4.8855436856548
"bam-mn_m:MNNFB:9090:886:2002-6-12T6:43:00Z",162,-3.55582464211517
"bam-mn_m:MNNFB:9090:886:2003-6-11T6:56:00Z",161,-3.34315808541245
"bam-mn_m:MNNFB:9090:886:2004-6-14T7:33:00Z",165,-2.71762690140141
"bam-mn_m:MNNFB:9090:886:2005-6-11T7:37:00Z",161,-2.657978762322
"bam-mn_m:MNNFB:9090:886:2006-6-13T7:24:00Z",163,-2.86992955095238
"bam-mn_m:MNNFB:9090:886:2007-6-12T7:0:00Z",162,-3.27309682309628
"bam-mn_m:MNNFB:9090:886:2008-6-29T6:20:00Z",180,-3.99723633474774
"bam-mn_m:MNNFB:9090:886:2009-6-9T7:11:00Z",159,-3.0994794816441
"bam-mn_m:MNNFB:9090:886:2010-6-16T6:36:00Z",166,-3.66732936527994
"bam-mn_m:MNNFB:9090:886:2011-6-8T6:41:00Z",158,-3.60752563893795
"bam-mn_m:MNNFB:9090:886:2012-6-9T5:47:00Z",160,-4.49860141045517
"bam-mn_m:MNNFB:9090:886:2013-6-4T8:3:00Z",154,-2.26553103460206
"bam-mn_m:MNNFB:9090:886:2014-6-13T6:3:00Z",163,-4.22066817873054
"bam-mn_m:MNNFB:9090:887:1995-6-14T6:49:00Z",164,-3.45199436499013
"bam-mn_m:MNNFB:9090:887:1996-6-11T6:24:00Z",162,-3.8741285099917
"bam-mn_m:MNNFB:9090:887:1997-6-11T6:23:00Z",161,-3.89165485537714
"bam-mn_m:MNNFB:9090:887:1998-6-10T6:47:00Z",160,-3.49643097874191
"bam-mn_m:MNNFB:9090:887:1999-6-14T6:35:00Z",164,-3.68546826051341
"bam-mn_m:MNNFB:9090:887:2000-6-23T7:1:00Z",174,-3.27022965149747
"bam-mn_m:MNNFB:9090:887:2001-6-18T7:50:00Z",168,-2.4355436856548
"bam-mn_m:MNNFB:9090:887:2002-6-11T7:36:00Z",161,-2.67565778374672
"bam-mn_m:MNNFB:9090:887:2003-6-11T6:39:00Z",161,-3.62649141874578
"bam-mn_m:MNNFB:9090:887:2004-6-14T7:2:00Z",165,-3.23429356806808
"bam-mn_m:MNNFB:9090:887:2005-6-11T7:14:00Z",161,-3.04131209565534
"bam-mn_m:MNNFB:9090:887:2006-6-13T7:0:00Z",163,-3.26992955095238
"bam-mn_m:MNNFB:9090:887:2007-6-12T6:40:00Z",162,-3.60643015642961
"bam-mn_m:MNNFB:9090:887:2008-6-29T5:45:00Z",180,-4.58056966808107
"bam-mn_m:MNNFB:9090:887:2009-6-9T6:50:00Z",159,-3.4494794816441
"bam-mn_m:MNNFB:9090:887:2010-6-16T6:5:00Z",166,-4.18399603194661
"bam-mn_m:MNNFB:9090:887:2011-6-8T6:17:00Z",158,-4.00752563893795
"bam-mn_m:MNNFB:9090:887:2012-6-9T5:30:00Z",160,-4.78193474378851
"bam-mn_m:MNNFB:9090:887:2013-6-4T7:35:00Z",154,-2.73219770126873
"bam-mn_m:MNNFB:9090:887:2014-6-13T5:38:00Z",163,-4.63733484539721
"bam-mn_m:MNNFB:9090:888:1995-6-14T6:29:00Z",164,-3.78532769832346
"bam-mn_m:MNNFB:9090:888:1996-6-11T6:11:00Z",162,-4.09079517665837
"bam-mn_m:MNNFB:9090:888:1997-6-11T9:10:00Z",161,-1.10832152204381
"bam-mn_m:MNNFB:9090:888:1998-6-10T6:31:00Z",160,-3.76309764540858
"bam-mn_m:MNNFB:9090:888:1999-6-14T6:20:00Z",164,-3.93546826051341
"bam-mn_m:MNNFB:9090:888:2000-6-23T6:42:00Z",174,-3.58689631816414
"bam-mn_m:MNNFB:9090:888:2001-6-18T5:0:00Z",168,-5.26887701898813
"bam-mn_m:MNNFB:9090:888:2002-6-11T7:2:00Z",161,-3.24232445041339
"bam-mn_m:MNNFB:9090:888:2003-6-11T6:24:00Z",161,-3.87649141874578
"bam-mn_m:MNNFB:9090:888:2004-6-14T6:43:00Z",165,-3.55096023473475
"bam-mn_m:MNNFB:9090:888:2005-6-11T6:55:00Z",161,-3.357978762322
"bam-mn_m:MNNFB:9090:888:2006-6-13T6:44:00Z",163,-3.53659621761905
"bam-mn_m:MNNFB:9090:888:2007-6-12T6:26:00Z",162,-3.83976348976294
"bam-mn_m:MNNFB:9090:888:2008-6-29T5:20:00Z",180,-4.99723633474774
"bam-mn_m:MNNFB:9090:888:2009-6-9T6:35:00Z",159,-3.6994794816441
"bam-mn_m:MNNFB:9090:888:2010-6-16T5:38:00Z",166,-4.63399603194661
"bam-mn_m:MNNFB:9090:888:2011-6-8T6:0:00Z",158,-4.29085897227128
"bam-mn_m:MNNFB:9090:888:2012-6-9T5:14:00Z",160,-5.04860141045517
"bam-mn_m:MNNFB:9090:888:2013-6-4T7:14:00Z",154,-3.08219770126873
"bam-mn_m:MNNFB:9090:888:2014-6-13T5:16:00Z",163,-5.00400151206387
"bam-mn_m:MNNFB:9090:889:1995-6-14T6:7:00Z",164,-4.15199436499013
"bam-mn_m:MNNFB:9090:889:1996-6-11T5:56:00Z",162,-4.34079517665837
"bam-mn_m:MNNFB:9090:889:1997-6-11T6:1:00Z",161,-4.25832152204381
"bam-mn_m:MNNFB:9090:889:1998-6-10T6:15:00Z",160,-4.02976431207524
"bam-mn_m:MNNFB:9090:889:1999-6-14T6:5:00Z",164,-4.18546826051341
"bam-mn_m:MNNFB:9090:889:2000-6-23T6:23:00Z",174,-3.9035629848308
"bam-mn_m:MNNFB:9090:889:2001-6-18T4:48:00Z",168,-5.46887701898813
"bam-mn_m:MNNFB:9090:889:2002-6-11T6:21:00Z",161,-3.92565778374672
"bam-mn_m:MNNFB:9090:889:2003-6-11T6:10:00Z",161,-4.10982475207912
"bam-mn_m:MNNFB:9090:889:2004-6-14T6:29:00Z",165,-3.78429356806808
"bam-mn_m:MNNFB:9090:889:2005-6-11T6:41:00Z",161,-3.59131209565534
"bam-mn_m:MNNFB:9090:889:2006-6-13T6:29:00Z",163,-3.78659621761905
"bam-mn_m:MNNFB:9090:889:2007-6-12T6:12:00Z",162,-4.07309682309628
"bam-mn_m:MNNFB:9090:889:2008-6-29T4:55:00Z",180,-5.4139030014144
"bam-mn_m:MNNFB:9090:889:2009-6-9T6:21:00Z",159,-3.93281281497743
"bam-mn_m:MNNFB:9090:889:2010-6-16T5:18:00Z",166,-4.96732936527994
"bam-mn_m:MNNFB:9090:889:2011-6-8T5:45:00Z",158,-4.54085897227128
"bam-mn_m:MNNFB:9090:889:2012-6-9T5:0:00Z",160,-5.28193474378851
"bam-mn_m:MNNFB:9090:889:2013-6-4T6:57:00Z",154,-3.36553103460206
"bam-mn_m:MNNFB:9090:889:2014-6-13T4:56:00Z",163,-5.33733484539721
"bam-mn_m:MNNFB:9090:890:1995-6-14T4:45:00Z",164,-5.5186610316568
"bam-mn_m:MNNFB:9090:890:1996-6-11T4:57:00Z",162,-5.3241285099917
"bam-mn_m:MNNFB:9090:890:1997-6-11T5:34:00Z",161,-4.70832152204381
"bam-mn_m:MNNFB:9090:890:1998-6-10T4:59:00Z",160,-5.29643097874191
"bam-mn_m:MNNFB:9090:890:1999-6-14T4:51:00Z",164,-5.41880159384675
"bam-mn_m:MNNFB:9090:890:2000-6-23T4:51:00Z",174,-5.43689631816414
"bam-mn_m:MNNFB:9090:890:2001-6-20T8:54:00Z",170,-1.37351541638374
"bam-mn_m:MNNFB:9090:890:2002-6-11T5:12:00Z",161,-5.07565778374672
"bam-mn_m:MNNFB:9090:890:2003-6-11T5:4:00Z",161,-5.20982475207912
"bam-mn_m:MNNFB:9090:890:2004-6-14T5:13:00Z",165,-5.05096023473475
"bam-mn_m:MNNFB:9090:890:2005-6-11T5:14:00Z",161,-5.04131209565534
"bam-mn_m:MNNFB:9090:890:2006-6-13T5:49:00Z",163,-4.45326288428571
"bam-mn_m:MNNFB:9090:890:2007-6-12T5:7:00Z",162,-5.15643015642961
"bam-mn_m:MNNFB:9090:890:2008-6-29T10:20:00Z",180,0.00276366525226169
"bam-mn_m:MNNFB:9090:890:2009-6-9T5:15:00Z",159,-5.03281281497743
"bam-mn_m:MNNFB:9090:890:2012-6-9T6:57:00Z",160,-3.33193474378851
"bam-mn_m:MNNFB:9090:890:2013-6-4T5:24:00Z",154,-4.91553103460206
"bam-mn_m:MNNFB:9090:890:2014-6-13T10:40:00Z",163,0.395998487936126
"bam-mn_m:MNNFB:9090:891:1995-6-14T5:5:00Z",164,-5.18532769832346
"bam-mn_m:MNNFB:9090:891:1996-6-11T5:10:00Z",162,-5.10746184332503
"bam-mn_m:MNNFB:9090:891:1997-6-11T5:17:00Z",161,-4.99165485537714
"bam-mn_m:MNNFB:9090:891:1998-6-10T5:16:00Z",160,-5.01309764540858
"bam-mn_m:MNNFB:9090:891:1999-6-14T5:10:00Z",164,-5.10213492718008
"bam-mn_m:MNNFB:9090:891:2000-6-23T5:11:00Z",174,-5.1035629848308
"bam-mn_m:MNNFB:9090:891:2001-6-20T9:7:00Z",170,-1.15684874971708
"bam-mn_m:MNNFB:9090:891:2002-6-11T5:28:00Z",161,-4.80899111708005
"bam-mn_m:MNNFB:9090:891:2003-6-11T5:17:00Z",161,-4.99315808541245
"bam-mn_m:MNNFB:9090:891:2004-6-14T5:33:00Z",165,-4.71762690140141
"bam-mn_m:MNNFB:9090:891:2005-6-11T5:58:00Z",161,-4.307978762322
"bam-mn_m:MNNFB:9090:891:2006-6-13T5:9:00Z",163,-5.11992955095238
"bam-mn_m:MNNFB:9090:891:2007-6-12T5:21:00Z",162,-4.92309682309628
"bam-mn_m:MNNFB:9090:891:2008-6-29T9:57:00Z",180,-0.380569668081072
"bam-mn_m:MNNFB:9090:891:2009-6-9T5:29:00Z",159,-4.7994794816441
"bam-mn_m:MNNFB:9090:891:2012-6-9T6:38:00Z",160,-3.64860141045517
"bam-mn_m:MNNFB:9090:891:2013-6-4T5:43:00Z",154,-4.59886436793539
"bam-mn_m:MNNFB:9090:891:2014-6-13T10:12:00Z",163,-0.0706681787305408
"bam-mn_m:MNNFB:9090:892:1995-6-14T5:26:00Z",164,-4.83532769832346
"bam-mn_m:MNNFB:9090:892:1996-6-11T5:25:00Z",162,-4.85746184332503
"bam-mn_m:MNNFB:9090:892:1997-6-11T4:59:00Z",161,-5.29165485537714
"bam-mn_m:MNNFB:9090:892:1998-6-10T5:36:00Z",160,-4.67976431207524
"bam-mn_m:MNNFB:9090:892:1999-6-14T5:30:00Z",164,-4.76880159384674
"bam-mn_m:MNNFB:9090:892:2000-6-23T5:31:00Z",174,-4.77022965149747
"bam-mn_m:MNNFB:9090:892:2001-6-20T9:21:00Z",170,-0.923515416383743
"bam-mn_m:MNNFB:9090:892:2002-6-11T5:44:00Z",161,-4.54232445041339
"bam-mn_m:MNNFB:9090:892:2003-6-11T5:32:00Z",161,-4.74315808541245
"bam-mn_m:MNNFB:9090:892:2004-6-14T5:50:00Z",165,-4.43429356806808
"bam-mn_m:MNNFB:9090:892:2005-6-11T5:38:00Z",161,-4.64131209565534
"bam-mn_m:MNNFB:9090:892:2006-6-13T5:28:00Z",163,-4.80326288428572
"bam-mn_m:MNNFB:9090:892:2007-6-12T5:36:00Z",162,-4.67309682309628
"bam-mn_m:MNNFB:9090:892:2008-6-29T9:32:00Z",180,-0.797236334747738
"bam-mn_m:MNNFB:9090:892:2009-6-9T5:45:00Z",159,-4.53281281497743
"bam-mn_m:MNNFB:9090:892:2012-6-9T7:18:00Z",160,-2.98193474378851
"bam-mn_m:MNNFB:9090:892:2013-6-4T6:1:00Z",154,-4.29886436793539
"bam-mn_m:MNNFB:9090:896:1995-6-14T4:57:00Z",164,-5.3186610316568
"bam-mn_m:MNNFB:9090:896:1996-6-10T4:42:00Z",161,-5.57768557114734
"bam-mn_m:MNNFB:9090:896:1997-6-9T4:52:00Z",159,-5.41649705661668
"bam-mn_m:MNNFB:9090:896:1998-6-14T8:43:00Z",164,-1.55176977429125
"bam-mn_m:MNNFB:9090:896:1999-6-14T7:25:00Z",164,-2.85213492718008
"bam-mn_m:MNNFB:9090:896:2000-6-21T4:40:00Z",172,-5.61115113079548
"bam-mn_m:MNNFB:9090:896:2001-6-18T6:8:00Z",168,-4.1355436856548
"bam-mn_m:MNNFB:9090:896:2002-6-15T5:54:00Z",165,-4.36727992968427
"bam-mn_m:MNNFB:9090:896:2003-6-12T5:25:00Z",162,-4.8564861593975
"bam-mn_m:MNNFB:9090:896:2004-6-17T5:17:00Z",168,-4.98446097446813
"bam-mn_m:MNNFB:9090:896:2005-6-20T7:10:00Z",170,-3.10687386214733
"bam-mn_m:MNNFB:9090:896:2006-6-15T5:20:00Z",165,-4.93389336791303
"bam-mn_m:MNNFB:9090:896:2007-6-14T5:8:00Z",164,-5.13528996109962
"bam-mn_m:MNNFB:9090:896:2008-6-8T7:49:00Z",159,-2.46983064174652
"bam-mn_m:MNNFB:9090:896:2009-6-6T6:11:00Z",156,-4.11685032910771
"bam-mn_m:MNNFB:9090:896:2010-6-17T6:49:00Z",167,-3.45111582994461
"bam-mn_m:MNNFB:9090:896:2011-6-11T7:50:00Z",161,-2.4433958745665
"bam-mn_m:MNNFB:9090:896:2012-6-7T5:0:00Z",158,-5.2924114861091
"bam-mn_m:MNNFB:9090:896:2013-6-8T4:47:00Z",158,-5.50489808718363
"bam-mn_m:MNNFB:9090:896:2014-6-9T5:56:00Z",159,-4.35110890037484
"bam-mn_m:MNNFB:9090:897:1995-6-14T5:16:00Z",164,-5.00199436499013
"bam-mn_m:MNNFB:9090:897:1996-6-10T4:56:00Z",161,-5.344352237814
"bam-mn_m:MNNFB:9090:897:1997-6-9T5:8:00Z",159,-5.14983038995001
"bam-mn_m:MNNFB:9090:897:1998-6-14T4:58:00Z",164,-5.30176977429125
"bam-mn_m:MNNFB:9090:897:1999-6-14T7:43:00Z",164,-2.55213492718008
"bam-mn_m:MNNFB:9090:897:2000-6-21T4:56:00Z",172,-5.34448446412881
"bam-mn_m:MNNFB:9090:897:2001-6-18T6:28:00Z",168,-3.80221035232147
"bam-mn_m:MNNFB:9090:897:2002-6-15T6:10:00Z",165,-4.1006132630176
"bam-mn_m:MNNFB:9090:897:2003-6-12T5:42:00Z",162,-4.57315282606416
"bam-mn_m:MNNFB:9090:897:2004-6-17T5:40:00Z",168,-4.60112764113479
"bam-mn_m:MNNFB:9090:897:2005-6-20T6:41:00Z",170,-3.59020719548066
"bam-mn_m:MNNFB:9090:897:2006-6-15T5:38:00Z",165,-4.63389336791303
"bam-mn_m:MNNFB:9090:897:2007-6-14T5:29:00Z",164,-4.78528996109962
"bam-mn_m:MNNFB:9090:897:2008-6-8T6:2:00Z",159,-4.25316397507985
"bam-mn_m:MNNFB:9090:897:2009-6-6T5:57:00Z",156,-4.35018366244104
"bam-mn_m:MNNFB:9090:897:2010-6-17T6:31:00Z",167,-3.75111582994461
"bam-mn_m:MNNFB:9090:897:2011-6-11T8:7:00Z",161,-2.16006254123317
"bam-mn_m:MNNFB:9090:897:2012-6-7T6:13:00Z",158,-4.07574481944243
"bam-mn_m:MNNFB:9090:897:2013-6-8T5:10:00Z",158,-5.1215647538503
"bam-mn_m:MNNFB:9090:897:2014-6-9T6:43:00Z",159,-3.5677755670415
"bam-mn_m:MNNFB:9090:898:1995-6-14T5:34:00Z",164,-4.70199436499013
"bam-mn_m:MNNFB:9090:898:1996-6-10T5:11:00Z",161,-5.094352237814
"bam-mn_m:MNNFB:9090:898:1997-6-9T5:27:00Z",159,-4.83316372328334
"bam-mn_m:MNNFB:9090:898:1998-6-14T5:18:00Z",164,-4.96843644095792
"bam-mn_m:MNNFB:9090:898:1999-6-14T8:1:00Z",164,-2.25213492718008
"bam-mn_m:MNNFB:9090:898:2000-6-21T5:12:00Z",172,-5.07781779746215
"bam-mn_m:MNNFB:9090:898:2001-6-18T5:48:00Z",168,-4.46887701898813
"bam-mn_m:MNNFB:9090:898:2002-6-15T4:49:00Z",165,-5.4506132630176
"bam-mn_m:MNNFB:9090:898:2003-6-12T5:56:00Z",162,-4.33981949273083
"bam-mn_m:MNNFB:9090:898:2004-6-17T5:57:00Z",168,-4.31779430780146
"bam-mn_m:MNNFB:9090:898:2005-6-20T6:23:00Z",170,-3.89020719548066
"bam-mn_m:MNNFB:9090:898:2006-6-15T5:50:00Z",165,-4.43389336791303
"bam-mn_m:MNNFB:9090:898:2007-6-14T5:49:00Z",164,-4.45195662776629
"bam-mn_m:MNNFB:9090:898:2008-6-8T5:46:00Z",159,-4.51983064174652
"bam-mn_m:MNNFB:9090:898:2009-6-6T5:42:00Z",156,-4.60018366244104
"bam-mn_m:MNNFB:9090:898:2010-6-17T6:12:00Z",167,-4.06778249661128
"bam-mn_m:MNNFB:9090:898:2011-6-11T8:25:00Z",161,-1.86006254123317
"bam-mn_m:MNNFB:9090:898:2012-6-7T5:16:00Z",158,-5.02574481944243
"bam-mn_m:MNNFB:9090:898:2013-6-8T5:31:00Z",158,-4.7715647538503
"bam-mn_m:MNNFB:9090:898:2014-6-9T7:16:00Z",159,-3.0177755670415
"bam-mn_m:MNNFB:9090:899:1995-6-14T5:52:00Z",164,-4.40199436499013
"bam-mn_m:MNNFB:9090:899:1996-6-10T5:25:00Z",161,-4.86101890448067
"bam-mn_m:MNNFB:9090:899:1997-6-9T5:46:00Z",159,-4.51649705661668
"bam-mn_m:MNNFB:9090:899:1998-6-14T6:33:00Z",164,-3.71843644095792
"bam-mn_m:MNNFB:9090:899:1999-6-14T8:12:00Z",164,-2.06880159384674
"bam-mn_m:MNNFB:9090:899:2000-6-21T5:31:00Z",172,-4.76115113079548
"bam-mn_m:MNNFB:9090:899:2001-6-18T4:58:00Z",168,-5.30221035232147
"bam-mn_m:MNNFB:9090:899:2002-6-15T5:7:00Z",165,-5.1506132630176
"bam-mn_m:MNNFB:9090:899:2003-6-12T6:12:00Z",162,-4.07315282606416
"bam-mn_m:MNNFB:9090:899:2004-6-17T6:15:00Z",168,-4.01779430780146
"bam-mn_m:MNNFB:9090:899:2005-6-20T7:30:00Z",170,-2.773540528814
"bam-mn_m:MNNFB:9090:899:2006-6-15T6:9:00Z",165,-4.11722670124637
"bam-mn_m:MNNFB:9090:899:2007-6-14T6:9:00Z",164,-4.11862329443296
"bam-mn_m:MNNFB:9090:899:2008-6-8T5:7:00Z",159,-5.16983064174652
"bam-mn_m:MNNFB:9090:899:2009-6-6T5:4:00Z",156,-5.23351699577437
"bam-mn_m:MNNFB:9090:899:2010-6-17T5:27:00Z",167,-4.81778249661128
"bam-mn_m:MNNFB:9090:899:2011-6-11T5:3:00Z",161,-5.22672920789984
"bam-mn_m:MNNFB:9090:899:2012-6-7T5:32:00Z",158,-4.75907815277576
"bam-mn_m:MNNFB:9090:899:2013-6-8T5:50:00Z",158,-4.45489808718363
"bam-mn_m:MNNFB:9090:899:2014-6-9T7:50:00Z",159,-2.45110890037484
"bam-mn_m:MNNFB:9090:900:1995-6-14T6:10:00Z",164,-4.10199436499013
"bam-mn_m:MNNFB:9090:900:1996-6-10T5:39:00Z",161,-4.62768557114734
"bam-mn_m:MNNFB:9090:900:1997-6-9T6:3:00Z",159,-4.23316372328334
"bam-mn_m:MNNFB:9090:900:1998-6-14T5:50:00Z",164,-4.43510310762458
"bam-mn_m:MNNFB:9090:900:1999-6-14T8:35:00Z",164,-1.68546826051341
"bam-mn_m:MNNFB:9090:900:2000-6-21T5:46:00Z",172,-4.51115113079548
"bam-mn_m:MNNFB:9090:900:2001-6-18T5:20:00Z",168,-4.9355436856548
"bam-mn_m:MNNFB:9090:900:2002-6-15T5:24:00Z",165,-4.86727992968427
"bam-mn_m:MNNFB:9090:900:2003-6-12T6:28:00Z",162,-3.8064861593975
"bam-mn_m:MNNFB:9090:900:2004-6-17T9:20:00Z",168,-0.934460974468125
"bam-mn_m:MNNFB:9090:900:2005-6-20T7:45:00Z",170,-2.523540528814
"bam-mn_m:MNNFB:9090:900:2006-6-15T6:28:00Z",165,-3.8005600345797
"bam-mn_m:MNNFB:9090:900:2007-6-14T6:30:00Z",164,-3.76862329443296
"bam-mn_m:MNNFB:9090:900:2008-6-8T5:23:00Z",159,-4.90316397507985
"bam-mn_m:MNNFB:9090:900:2009-6-6T5:20:00Z",156,-4.96685032910771
"bam-mn_m:MNNFB:9090:900:2010-6-17T5:48:00Z",167,-4.46778249661128
