"Sample_ID","JD","TSSR"
"grass_m:SUFFIELD:576:190:2000-6-2T7:23:00Z:50.3358993:-110.7329342",153,-3.88512360692024
"grass_m:SUFFIELD:576:190:2001-6-1T8:5:00Z:50.3358993:-110.7329342",151,-3.19957338667578
"grass_m:SUFFIELD:576:190:2002-6-5T7:38:00Z:50.3358993:-110.7329342",155,-3.60928175148037
"grass_m:SUFFIELD:576:190:2003-6-8T7:39:00Z:50.3358993:-110.7329342",158,-3.57001848734087
"grass_m:SUFFIELD:576:190:2004-6-5T7:8:00Z:50.3358993:-110.7329342",156,-4.10451121184561
"grass_m:SUFFIELD:576:190:2005-6-12T6:27:00Z:50.3358993:-110.7329342",162,-4.74616519033909
"grass_m:SUFFIELD:576:190:2009-6-9T7:46:00Z:50.3358993:-110.7329342",159,-3.44354519824187
"grass_m:SUFFIELD:576:190:2015-6-10T5:43:00Z:50.3358993:-110.7329342",160,-5.49124123897817
"grass_m:SUFFIELD:576:190:2016-6-2T5:57:00Z:50.3358993:-110.7329342",153,-5.31782197508547
"grass_m:SUFFIELD:576:190:2017-5-31T5:58:00Z:50.3358993:-110.7329342",150,-5.32794222580062
"grass_m:SUFFIELD:576:195:1995-6-17T5:48:00Z:50.33659999:-110.7260808",167,-5.38831680056122
"grass_m:SUFFIELD:576:195:2000-6-2T7:36:00Z:50.33659999:-110.7260808",153,-3.66794380019108
"grass_m:SUFFIELD:576:195:2001-6-1T8:18:00Z:50.33659999:-110.7260808",151,-2.98239419556326
"grass_m:SUFFIELD:576:195:2002-6-5T7:49:00Z:50.33659999:-110.7260808",155,-3.42543411705229
"grass_m:SUFFIELD:576:195:2003-6-8T7:51:00Z:50.33659999:-110.7260808",158,-3.36950307478507
"grass_m:SUFFIELD:576:195:2004-6-5T7:19:00Z:50.33659999:-110.7260808",156,-3.92066335161527
"grass_m:SUFFIELD:576:195:2005-6-12T6:40:00Z:50.33659999:-110.7260808",162,-4.52898168365161
"grass_m:SUFFIELD:576:195:2009-6-9T7:58:00Z:50.33659999:-110.7260808",159,-3.24302924030357
"grass_m:SUFFIELD:576:195:2015-6-10T6:1:00Z:50.33659999:-110.7260808",160,-5.19072512090206
"grass_m:SUFFIELD:576:195:2016-6-2T6:12:00Z:50.33659999:-110.7260808",153,-5.067308781147
"grass_m:SUFFIELD:576:195:2017-5-31T6:11:00Z:50.33659999:-110.7260808",150,-5.1107634958956
"grass_m:SUFFIELD:576:200:1995-6-17T5:23:00Z:50.33561316:-110.7187834",167,-5.80458261731598
"grass_m:SUFFIELD:576:200:2000-6-2T7:50:00Z:50.33561316:-110.7187834",153,-3.43420371648338
"grass_m:SUFFIELD:576:200:2001-6-1T8:32:00Z:50.33561316:-110.7187834",151,-2.74865328914589
"grass_m:SUFFIELD:576:200:2002-6-5T8:3:00Z:50.33561316:-110.7187834",155,-3.19169557707177
"grass_m:SUFFIELD:576:200:2003-6-8T8:4:00Z:50.33561316:-110.7187834",158,-3.15243266433477
"grass_m:SUFFIELD:576:200:2004-6-5T7:31:00Z:50.33561316:-110.7187834",156,-3.72025844381915
"grass_m:SUFFIELD:576:200:2005-6-12T6:52:00Z:50.33561316:-110.7187834",162,-4.3285797790024
"grass_m:SUFFIELD:576:200:2009-6-9T8:10:00Z:50.33561316:-110.7187834",159,-3.04262620581521
"grass_m:SUFFIELD:576:200:2015-6-10T6:22:00Z:50.33561316:-110.7187834",160,-4.84032229112254
"grass_m:SUFFIELD:576:200:2016-6-2T6:28:00Z:50.33561316:-110.7187834",153,-4.80023543477058
"grass_m:SUFFIELD:576:200:2017-5-31T6:23:00Z:50.33561316:-110.7187834",150,-4.91035530341996
"grass_m:SUFFIELD:576:205:1995-6-17T5:9:00Z:50.3358649:-110.7117709",167,-6.03742660045624
"grass_m:SUFFIELD:576:205:2000-6-2T8:7:00Z:50.3358649:-110.7117709",153,-3.15038281735447
"grass_m:SUFFIELD:576:205:2001-6-1T8:45:00Z:50.3358649:-110.7117709",151,-2.53149928970469
"grass_m:SUFFIELD:576:205:2002-6-5T8:16:00Z:50.3358649:-110.7117709",155,-2.97454090290599
"grass_m:SUFFIELD:576:205:2003-6-8T8:18:00Z:50.3358649:-110.7117709",158,-2.91861089669996
"grass_m:SUFFIELD:576:205:2004-6-5T7:42:00Z:50.3358649:-110.7117709",156,-3.53643701679177
"grass_m:SUFFIELD:576:205:2005-6-12T7:4:00Z:50.3358649:-110.7117709",162,-4.12809078594049
"grass_m:SUFFIELD:576:205:2009-6-9T8:22:00Z:50.3358649:-110.7117709",159,-2.84213755978478
"grass_m:SUFFIELD:576:205:2015-6-10T6:35:00Z:50.3358649:-110.7117709",160,-4.62316691531075
"grass_m:SUFFIELD:576:205:2016-6-2T6:42:00Z:50.3358649:-110.7117709",153,-4.56641451484627
"grass_m:SUFFIELD:576:205:2017-5-31T6:34:00Z:50.3358649:-110.7117709",150,-4.72653481105963
"grass_m:SUFFIELD:576:210:1995-6-17T4:50:00Z:50.33533668:-110.7054059",167,-6.35371477391985
"grass_m:SUFFIELD:576:210:2000-6-2T8:23:00Z:50.33533668:-110.7054059",153,-2.88333457662
"grass_m:SUFFIELD:576:210:2001-6-1T8:59:00Z:50.33533668:-110.7054059",151,-2.29778394841486
"grass_m:SUFFIELD:576:210:2002-6-5T8:28:00Z:50.33533668:-110.7054059",155,-2.77416014187866
"grass_m:SUFFIELD:576:210:2003-6-8T8:30:00Z:50.33533668:-110.7054059",158,-2.71823090377781
"grass_m:SUFFIELD:576:210:2004-6-5T7:53:00Z:50.33533668:-110.7054059",156,-3.35272307958868
"grass_m:SUFFIELD:576:210:2005-6-12T7:16:00Z:50.33533668:-110.7054059",162,-3.92771175265312
"grass_m:SUFFIELD:576:210:2009-6-9T7:34:00Z:50.33533668:-110.7054059",159,-3.64175793800089
"grass_m:SUFFIELD:576:210:2015-6-10T6:48:00Z:50.33533668:-110.7054059",160,-4.40612073348628
"grass_m:SUFFIELD:576:210:2016-6-2T6:56:00Z:50.33533668:-110.7054059",153,-4.33269964456558
"grass_m:SUFFIELD:576:210:2017-5-29T8:15:00Z:50.33533668:-110.7054059",148,-3.06984405186441
"grass_m:SUFFIELD:576:215:1995-6-17T5:8:00Z:50.33578566:-110.6980328",167,-6.05318426612351
"grass_m:SUFFIELD:576:215:2001-6-2T5:1:00Z:50.33578566:-110.6980328",152,-6.25216279003355
"grass_m:SUFFIELD:576:215:2002-6-7T8:7:00Z:50.33578566:-110.6980328",157,-3.10668540249268
"grass_m:SUFFIELD:576:215:2003-6-6T7:56:00Z:50.33578566:-110.6980328",156,-3.30011812206772
"grass_m:SUFFIELD:576:215:2004-6-9T7:45:00Z:50.33578566:-110.6980328",160,-3.4564470717642
"grass_m:SUFFIELD:576:215:2015-5-28T8:50:00Z:50.33578566:-110.6980328",147,-2.50830734829108
"grass_m:SUFFIELD:576:215:2016-6-4T8:53:00Z:50.33578566:-110.6980328",155,-2.361533394191
"grass_m:SUFFIELD:576:215:2017-5-29T5:10:00Z:50.33578566:-110.6980328",148,-6.1526513100995
"grass_m:SUFFIELD:576:220:1995-6-17T5:23:00Z:50.33552025:-110.6911726",167,-5.80274995115068
"grass_m:SUFFIELD:576:220:2001-6-2T5:15:00Z:50.33552025:-110.6911726",152,-6.01839366995626
"grass_m:SUFFIELD:576:220:2002-6-7T7:54:00Z:50.33552025:-110.6911726",157,-3.32291697985596
"grass_m:SUFFIELD:576:220:2003-6-6T7:44:00Z:50.33552025:-110.6911726",156,-3.4996828704079
"grass_m:SUFFIELD:576:220:2004-6-9T7:34:00Z:50.33552025:-110.6911726",160,-3.63934560643302
"grass_m:SUFFIELD:576:220:2015-5-28T8:36:00Z:50.33552025:-110.6911726",147,-2.74120389382044
"grass_m:SUFFIELD:576:220:2016-6-4T8:38:00Z:50.33552025:-110.6911726",155,-2.61109797325399
"grass_m:SUFFIELD:576:220:2017-5-29T5:20:00Z:50.33552025:-110.6911726",148,-5.9855481561025
"grass_m:SUFFIELD:576:225:1995-6-17T5:40:00Z:50.3363285:-110.6837361",167,-5.51885070214669
"grass_m:SUFFIELD:576:225:2001-6-2T5:28:00Z:50.3363285:-110.6837361",152,-5.8011664755808
"grass_m:SUFFIELD:576:225:2002-6-7T7:41:00Z:50.3363285:-110.6837361",157,-3.53902070366674
"grass_m:SUFFIELD:576:225:2003-6-6T7:38:00Z:50.3363285:-110.6837361",156,-3.59912049909433
"grass_m:SUFFIELD:576:225:2004-6-9T7:23:00Z:50.3363285:-110.6837361",160,-3.82211495353116
"grass_m:SUFFIELD:576:225:2015-5-28T8:29:00Z:50.3363285:-110.6837361",147,-2.8573133920961
"grass_m:SUFFIELD:576:225:2016-6-4T8:23:00Z:50.3363285:-110.6837361",155,-2.86053618682755
"grass_m:SUFFIELD:576:225:2017-5-29T5:32:00Z:50.3363285:-110.6837361",148,-5.78498998734686
"grass_m:SUFFIELD:576:230:1995-6-17T6:2:00Z:50.3358445:-110.6759362",167,-5.15170604526997
"grass_m:SUFFIELD:576:230:2001-6-2T5:41:00Z:50.3358445:-110.6759362",152,-5.58401898403962
"grass_m:SUFFIELD:576:230:2002-6-7T7:30:00Z:50.3358445:-110.6759362",157,-3.72187453243468
"grass_m:SUFFIELD:576:230:2003-6-6T7:22:00Z:50.3358445:-110.6759362",156,-3.86530735227797
"grass_m:SUFFIELD:576:230:2004-6-9T7:12:00Z:50.3358445:-110.6759362",160,-4.00496933864223
"grass_m:SUFFIELD:576:230:2015-5-28T8:12:00Z:50.3358445:-110.6759362",147,-3.14016402330663
"grass_m:SUFFIELD:576:230:2016-6-4T8:9:00Z:50.3358445:-110.6759362",155,-3.09338938653469
"grass_m:SUFFIELD:576:230:2017-5-29T5:44:00Z:50.3358445:-110.6759362",148,-5.58450784736209
"grass_m:SUFFIELD:576:235:1995-6-17T6:17:00Z:50.3362588:-110.6697857",167,-4.90126005328364
"grass_m:SUFFIELD:576:235:2001-6-2T5:54:00Z:50.3362588:-110.6697857",152,-5.36690916200479
"grass_m:SUFFIELD:576:235:2002-6-7T7:18:00Z:50.3362588:-110.6697857",157,-3.92143011507061
"grass_m:SUFFIELD:576:235:2003-6-6T7:10:00Z:50.3362588:-110.6697857",156,-4.06486323422856
"grass_m:SUFFIELD:576:235:2004-6-9T7:1:00Z:50.3362588:-110.6697857",160,-4.18785770667924
"grass_m:SUFFIELD:576:235:2015-5-28T7:58:00Z:50.3362588:-110.6697857",147,-3.37305594887998
"grass_m:SUFFIELD:576:235:2016-6-4T7:53:00Z:50.3362588:-110.6697857",155,-3.35961224065887
"grass_m:SUFFIELD:576:235:2017-5-29T5:55:00Z:50.3362588:-110.6697857",148,-5.40073258645005
"grass_m:SUFFIELD:576:240:1995-6-17T6:36:00Z:50.33547092:-110.6627654",167,-4.58419374254015
"grass_m:SUFFIELD:576:240:2001-6-2T6:8:00Z:50.33547092:-110.6627654",152,-5.13317138870557
"grass_m:SUFFIELD:576:240:2002-6-7T7:7:00Z:50.33547092:-110.6627654",157,-4.10436121602853
"grass_m:SUFFIELD:576:240:2003-6-6T6:58:00Z:50.33547092:-110.6627654",156,-4.26446048355765
"grass_m:SUFFIELD:576:240:2004-6-9T6:49:00Z:50.33547092:-110.6627654",160,-4.38745641171932
"grass_m:SUFFIELD:576:240:2015-5-28T7:45:00Z:50.33547092:-110.6627654",147,-3.58931505746312
"grass_m:SUFFIELD:576:240:2016-6-4T7:37:00Z:50.33547092:-110.6627654",155,-3.62587562157048
"grass_m:SUFFIELD:576:240:2017-5-29T6:5:00Z:50.33547092:-110.6627654",148,-5.23365929378404
"grass_m:SUFFIELD:576:245:1995-6-17T6:57:00Z:50.33599216:-110.6561896",167,-4.23371011671093
"grass_m:SUFFIELD:576:245:2001-6-2T6:25:00Z:50.33599216:-110.6561896",152,-4.84935796111822
"grass_m:SUFFIELD:576:245:2002-6-7T6:54:00Z:50.33599216:-110.6561896",157,-4.32054621262683
"grass_m:SUFFIELD:576:245:2003-6-6T6:46:00Z:50.33599216:-110.6561896",156,-4.46397918691238
"grass_m:SUFFIELD:576:245:2004-6-9T6:38:00Z:50.33599216:-110.6561896",160,-4.57030739214685
"grass_m:SUFFIELD:576:245:2007-6-12T7:10:00Z:50.33599216:-110.6561896",162,-4.02621048536566
"grass_m:SUFFIELD:576:245:2015-5-28T7:26:00Z:50.33599216:-110.6561896",147,-3.90550381580989
"grass_m:SUFFIELD:576:245:2016-6-4T7:22:00Z:50.33599216:-110.6561896",155,-3.87539470652739
"grass_m:SUFFIELD:576:245:2017-5-29T6:15:00Z:50.33599216:-110.6561896",148,-5.06651406831211
"grass_m:SUFFIELD:576:250:1995-6-17T7:14:00Z:50.33574255:-110.64959",167,-3.94995847086112
"grass_m:SUFFIELD:576:250:2001-6-2T6:38:00Z:50.33574255:-110.64959",152,-4.63227160248491
"grass_m:SUFFIELD:576:250:2002-6-7T6:41:00Z:50.33574255:-110.64959",157,-4.53679384171963
"grass_m:SUFFIELD:576:250:2003-6-6T6:36:00Z:50.33574255:-110.64959",156,-4.63022666371531
"grass_m:SUFFIELD:576:250:2004-6-9T6:27:00Z:50.33574255:-110.64959",160,-4.75322196046511
"grass_m:SUFFIELD:576:250:2007-6-12T6:53:00Z:50.33574255:-110.64959",162,-4.30912525071038
"grass_m:SUFFIELD:576:250:2017-5-29T6:25:00Z:50.33574255:-110.64959",148,-4.89942705194155
"grass_m:SUFFIELD:576:255:1995-6-17T7:31:00Z:50.33558417:-110.6417377",167,-3.66611539343993
"grass_m:SUFFIELD:576:260:1995-6-17T7:55:00Z:50.33545868:-110.6346793",167,-3.26565572179026
"grass_m:SUFFIELD:576:265:1995-6-17T8:22:00Z:50.33569279:-110.6275236",167,-2.81515835513671
"grass_m:SUFFIELD:576:270:1995-6-17T8:42:00Z:50.33580655:-110.6209174",167,-2.48137473328246
"grass_m:SUFFIELD:576:270:1995-6-18T8:42:00Z:50.33580655:-110.6209174",168,-2.48190044353406
"grass_m:SUFFIELD:577:135:2016-6-5T5:48:00Z:50.33580655:-110.6209174",156,-5.43056899262799
"grass_m:SUFFIELD:577:215:1995-5-30T5:24:00Z:50.34494242:-110.6977163",149,-5.91302356448438
"grass_m:SUFFIELD:577:215:2006-6-6T7:42:00Z:50.34494242:-110.6977163",156,-3.53027269197835
"grass_m:SUFFIELD:577:215:2016-6-5T4:56:00Z:50.34494242:-110.6977163",156,-6.30159964634313
"grass_m:SUFFIELD:577:220:1995-5-30T5:39:00Z:50.34465063:-110.690046",149,-5.66253523283535
"grass_m:SUFFIELD:577:220:2006-6-6T7:29:00Z:50.34465063:-110.690046",156,-3.74645235478878
"grass_m:SUFFIELD:577:220:2016-6-5T5:10:00Z:50.34465063:-110.690046",156,-6.06777923676703
"grass_m:SUFFIELD:577:225:1995-5-30T5:55:00Z:50.34465528:-110.6837816",149,-5.39545082161824
"grass_m:SUFFIELD:577:225:2006-6-6T7:12:00Z:50.34465528:-110.6837816",156,-4.02936782340209
"grass_m:SUFFIELD:577:225:2016-6-5T5:23:00Z:50.34465528:-110.6837816",156,-5.85069471220175
"grass_m:SUFFIELD:577:230:1995-5-30T6:19:00Z:50.34463491:-110.6763765",149,-4.99495902323061
"grass_m:SUFFIELD:577:230:2006-6-6T6:59:00Z:50.34463491:-110.6763765",156,-4.2455426778396
"grass_m:SUFFIELD:577:230:2016-6-5T5:35:00Z:50.34463491:-110.6763765",156,-5.65020290109846
"grass_m:SUFFIELD:577:235:1995-5-30T6:36:00Z:50.34441489:-110.6703258",149,-4.71123967919085
"grass_m:SUFFIELD:577:235:2006-6-6T6:46:00Z:50.34441489:-110.6703258",156,-4.4618243308862
"grass_m:SUFFIELD:577:240:1995-5-30T6:51:00Z:50.34470442:-110.6629794",149,-4.46072765919897
"grass_m:SUFFIELD:577:240:2006-6-6T6:33:00Z:50.34470442:-110.6629794",156,-4.67797742817137
"grass_m:SUFFIELD:577:240:2016-6-5T6:2:00Z:50.34470442:-110.6629794",156,-5.19930434895886
"grass_m:SUFFIELD:577:245:1995-5-30T7:16:00Z:50.34477739:-110.6562124",149,-4.04360444062286
"grass_m:SUFFIELD:577:245:2006-6-6T6:15:00Z:50.34477739:-110.6562124",156,-4.97752040949133
"grass_m:SUFFIELD:577:245:2016-6-5T6:14:00Z:50.34477739:-110.6562124",156,-4.99884735617373
"grass_m:SUFFIELD:577:250:1995-5-30T7:33:00Z:50.34472448:-110.647967",149,-3.75972585565514
"grass_m:SUFFIELD:577:250:2006-6-6T6:2:00Z:50.34472448:-110.647967",156,-5.19364195903142
"grass_m:SUFFIELD:577:250:2016-6-5T6:27:00Z:50.34472448:-110.647967",156,-4.78163556536039
"grass_m:SUFFIELD:577:255:1995-5-30T7:48:00Z:50.34389301:-110.6416248",149,-3.50936803711785
"grass_m:SUFFIELD:577:255:2006-6-6T5:44:00Z:50.34389301:-110.6416248",156,-5.49328816466861
"grass_m:SUFFIELD:577:260:1995-5-30T8:5:00Z:50.34450979:-110.6341687",149,-3.2254898919993
"grass_m:SUFFIELD:577:260:2006-6-6T5:30:00Z:50.34450979:-110.6341687",156,-5.72607351256741
"grass_m:SUFFIELD:577:265:1995-5-30T8:18:00Z:50.34448828:-110.6273939",149,-3.00837351113558
"grass_m:SUFFIELD:577:265:2006-6-6T5:18:00Z:50.34448828:-110.6273939",156,-5.92562379995982
"grass_m:SUFFIELD:577:270:1995-5-30T8:33:00Z:50.34446611:-110.6205393",149,-2.75791853143109
"grass_m:SUFFIELD:578:215:1995-5-30T8:52:00Z:50.35378703:-110.6978388",149,-2.44567612869872
"grass_m:SUFFIELD:578:215:2006-6-6T4:42:00Z:50.35378703:-110.6978388",156,-6.52954805473487
"grass_m:SUFFIELD:578:215:2015-5-29T8:53:00Z:50.35378703:-110.6978388",148,-2.44193316141764
"grass_m:SUFFIELD:578:215:2016-6-5T8:28:00Z:50.35378703:-110.6978388",156,-2.76754408140977
"grass_m:SUFFIELD:578:220:1995-5-30T8:39:00Z:50.35369587:-110.6907773",149,-2.66187940650516
"grass_m:SUFFIELD:578:220:2006-6-6T4:53:00Z:50.35369587:-110.6907773",156,-6.34575167536736
"grass_m:SUFFIELD:578:220:2015-5-29T8:35:00Z:50.35369587:-110.6907773",148,-2.74146972311868
"grass_m:SUFFIELD:578:220:2016-6-5T8:16:00Z:50.35369587:-110.6907773",156,-2.96708101683193
"grass_m:SUFFIELD:578:225:1995-5-30T8:22:00Z:50.35364865:-110.6837219",149,-2.94474633395672
"grass_m:SUFFIELD:578:225:2006-6-6T5:5:00Z:50.35364865:-110.6837219",156,-6.14528539439042
"grass_m:SUFFIELD:578:225:2015-5-29T8:21:00Z:50.35364865:-110.6837219",148,-2.97433663056956
"grass_m:SUFFIELD:578:225:2016-6-5T8:2:00Z:50.35364865:-110.6837219",156,-3.19994806263182
"grass_m:SUFFIELD:578:230:1995-5-30T8:6:00Z:50.35408767:-110.6766401",149,-3.21090695199039
"grass_m:SUFFIELD:578:230:2006-6-6T5:18:00Z:50.35408767:-110.6766401",156,-5.92811039083534
"grass_m:SUFFIELD:578:230:2016-6-5T7:43:00Z:50.35408767:-110.6766401",156,-3.51610651830832
"grass_m:SUFFIELD:578:235:1995-5-30T7:52:00Z:50.35360958:-110.6696653",149,-3.44381281952063
"grass_m:SUFFIELD:578:235:2006-6-6T5:29:00Z:50.35360958:-110.6696653",156,-5.74435185578134
"grass_m:SUFFIELD:578:235:2015-5-29T7:46:00Z:50.35360958:-110.6696653",148,-3.55673644655281
"grass_m:SUFFIELD:578:235:2016-6-5T7:30:00Z:50.35360958:-110.6696653",156,-3.73234785934289
"grass_m:SUFFIELD:578:240:1995-5-30T7:37:00Z:50.35361249:-110.6627168",149,-3.69334963046842
"grass_m:SUFFIELD:578:240:2006-6-6T5:41:00Z:50.35361249:-110.6627168",156,-5.5438885445065
"grass_m:SUFFIELD:578:240:2015-5-29T7:26:00Z:50.35361249:-110.6627168",148,-3.8896066043112
"grass_m:SUFFIELD:578:240:2016-6-5T7:16:00Z:50.35361249:-110.6627168",156,-3.96521788842148
"grass_m:SUFFIELD:578:245:1995-5-30T7:26:00Z:50.35371371:-110.6555069",149,-3.8761946988768
"grass_m:SUFFIELD:578:245:2006-6-6T5:56:00Z:50.35371371:-110.6555069",156,-5.29339966548814
"grass_m:SUFFIELD:578:245:2015-5-29T7:13:00Z:50.35371371:-110.6555069",148,-4.10578508589003
"grass_m:SUFFIELD:578:245:2016-6-5T7:3:00Z:50.35371371:-110.6555069",156,-4.18139571011066
"grass_m:SUFFIELD:578:250:1995-5-30T7:12:00Z:50.35363337:-110.6484286",149,-4.10906268096632
"grass_m:SUFFIELD:578:250:2006-6-6T6:8:00Z:50.35363337:-110.6484286",156,-5.09293460309505
"grass_m:SUFFIELD:578:250:2016-6-5T6:48:00Z:50.35363337:-110.6484286",156,-4.43093063222037
"grass_m:SUFFIELD:578:255:1995-5-30T6:59:00Z:50.35359545:-110.6421675",149,-4.32531513955858
"grass_m:SUFFIELD:578:255:2006-6-6T6:20:00Z:50.35359545:-110.6421675",156,-4.89252048605018
"grass_m:SUFFIELD:578:260:1995-5-30T6:46:00Z:50.35354067:-110.6349252",149,-4.54150353660186
"grass_m:SUFFIELD:578:260:2006-6-6T6:33:00Z:50.35354067:-110.6349252",156,-4.67537570926878
"grass_m:SUFFIELD:578:265:1995-5-30T6:34:00Z:50.3535119:-110.6275502",149,-4.74101439906491
"grass_m:SUFFIELD:578:265:2006-6-6T6:45:00Z:50.3535119:-110.6275502",156,-4.47488660011027
"grass_m:SUFFIELD:578:270:1995-5-30T6:13:00Z:50.35290675:-110.6208587",149,-5.09061570660935
"grass_m:SUFFIELD:579:220:1994-7-5T6:16:00Z:50.36301165:-110.690618",185,-5.04631136910783
"grass_m:SUFFIELD:579:220:2015-5-29T5:23:00Z:50.36301165:-110.690618",148,-5.94073937310113
"grass_m:SUFFIELD:579:225:1994-7-5T6:43:00Z:50.36264109:-110.6833216",185,-4.59585566212734
"grass_m:SUFFIELD:579:225:2015-5-29T5:36:00Z:50.36264109:-110.6833216",148,-5.72361521297031
"grass_m:SUFFIELD:579:230:1994-7-5T7:0:00Z:50.36262124:-110.6761155",185,-4.31204331248999
"grass_m:SUFFIELD:579:230:2015-5-29T5:49:00Z:50.36262124:-110.6761155",148,-5.50646996676922
"grass_m:SUFFIELD:579:230:2015-5-29T8:5:00Z:50.36262124:-110.6761155",148,-3.23980330010255
"grass_m:SUFFIELD:579:235:1994-7-5T7:17:00Z:50.36291842:-110.6703826",185,-4.02830271571875
"grass_m:SUFFIELD:579:235:2015-5-29T6:4:00Z:50.36291842:-110.6703826",148,-5.25606504102548
"grass_m:SUFFIELD:579:240:1994-7-5T7:32:00Z:50.36302355:-110.663432",185,-3.77783028920492
"grass_m:SUFFIELD:579:240:2015-5-29T6:23:00Z:50.36302355:-110.663432",148,-4.93892715937561
"grass_m:SUFFIELD:579:245:1994-7-5T7:49:00Z:50.3626929:-110.6561145",185,-3.49403650350041
"grass_m:SUFFIELD:579:245:2015-5-29T6:36:00Z:50.3626929:-110.6561145",148,-4.72179850929313
"grass_m:SUFFIELD:579:250:1994-7-5T8:6:00Z:50.36258037:-110.6490519",185,-3.21024147739013
"grass_m:SUFFIELD:579:250:2015-5-29T6:51:00Z:50.36258037:-110.6490519",148,-4.47133665263653
"grass_m:SUFFIELD:579:255:1994-7-5T8:23:00Z:50.36234822:-110.6417024",185,-2.92643731839127
"grass_m:SUFFIELD:579:260:1994-7-5T8:38:00Z:50.36275702:-110.6352328",185,-2.67597157879008
"grass_m:SUFFIELD:579:265:1994-7-5T8:55:00Z:50.36244969:-110.6273563",185,-2.39213855468565
"grass_m:SUFFIELD:580:220:1995-6-10T5:2:00Z:50.37161567:-110.6902761",160,-6.16856774416235
"grass_m:SUFFIELD:580:220:2015-5-29T8:26:00Z:50.37161567:-110.6902761",148,-2.89005152444045
"grass_m:SUFFIELD:580:220:2017-6-6T6:9:00Z:50.37161567:-110.6902761",156,-5.07582383639283
"grass_m:SUFFIELD:580:225:1995-6-10T5:14:00Z:50.37114556:-110.6834605",160,-5.96815333323346
"grass_m:SUFFIELD:580:225:2007-6-5T6:13:00Z:50.37114556:-110.6834605",155,-5.02164108806186
"grass_m:SUFFIELD:580:225:2008-6-6T5:14:00Z:50.37114556:-110.6834605",157,-5.98967358681891
"grass_m:SUFFIELD:580:225:2015-5-29T8:26:00Z:50.37114556:-110.6834605",148,-2.88963377482361
"grass_m:SUFFIELD:580:225:2017-6-6T6:20:00Z:50.37114556:-110.6834605",156,-4.89207535670863
"grass_m:SUFFIELD:580:230:1995-6-10T5:28:00Z:50.37180269:-110.6760109",160,-5.73426776094569
"grass_m:SUFFIELD:580:230:2007-6-5T6:26:00Z:50.37180269:-110.6760109",155,-4.80442394183742
"grass_m:SUFFIELD:580:230:2008-6-6T5:25:00Z:50.37180269:-110.6760109",157,-5.80578908019596
"grass_m:SUFFIELD:580:230:2015-5-29T8:8:00Z:50.37180269:-110.6760109",148,-3.1890866320663
"grass_m:SUFFIELD:580:230:2017-6-6T6:31:00Z:50.37180269:-110.6760109",156,-4.70819093717469
"grass_m:SUFFIELD:580:235:1995-6-10T5:42:00Z:50.37166656:-110.6696787",160,-5.500523920291
"grass_m:SUFFIELD:580:235:2007-6-5T6:41:00Z:50.37166656:-110.6696787",155,-4.55401315516896
"grass_m:SUFFIELD:580:235:2008-6-6T5:38:00Z:50.37166656:-110.6696787",157,-5.58871174030834
"grass_m:SUFFIELD:580:235:2015-5-29T7:53:00Z:50.37166656:-110.6696787",148,-3.43867526809374
"grass_m:SUFFIELD:580:235:2017-6-6T6:41:00Z:50.37166656:-110.6696787",156,-4.54111358225346
"grass_m:SUFFIELD:580:240:1995-6-10T5:57:00Z:50.37157746:-110.6629888",160,-5.25008558435573
"grass_m:SUFFIELD:580:240:2007-6-5T6:55:00Z:50.37157746:-110.6629888",155,-4.32024133053091
"grass_m:SUFFIELD:580:240:2008-6-6T5:52:00Z:50.37157746:-110.6629888",157,-5.35493998010953
"grass_m:SUFFIELD:580:240:2015-5-29T7:36:00Z:50.37157746:-110.6629888",148,-3.72156976918379
"grass_m:SUFFIELD:580:240:2017-6-6T6:55:00Z:50.37157746:-110.6629888",156,-4.30734181324641
"grass_m:SUFFIELD:580:245:1995-6-10T6:11:00Z:50.3715568:-110.6559348",160,-5.0162838447094
"grass_m:SUFFIELD:580:245:2007-6-5T7:6:00Z:50.3715568:-110.6559348",155,-4.13643961436219
"grass_m:SUFFIELD:580:245:2008-6-6T6:4:00Z:50.3715568:-110.6559348",157,-5.15447159104877
"grass_m:SUFFIELD:580:245:2015-5-29T7:19:00Z:50.3715568:-110.6559348",148,-4.00443472027779
"grass_m:SUFFIELD:580:245:2017-6-6T7:5:00Z:50.3715568:-110.6559348",156,-4.14020675751898
"grass_m:SUFFIELD:580:250:1995-6-10T6:24:00Z:50.37137576:-110.6484489",160,-4.79913358261188
"grass_m:SUFFIELD:580:250:2007-6-5T7:17:00Z:50.37137576:-110.6484489",155,-3.95262230396271
"grass_m:SUFFIELD:580:250:2008-6-6T6:17:00Z:50.37137576:-110.6484489",157,-4.93732110182444
"grass_m:SUFFIELD:580:250:2015-5-29T7:1:00Z:50.37137576:-110.6484489",148,-4.30394996205966
"grass_m:SUFFIELD:580:250:2017-6-6T7:17:00Z:50.37137576:-110.6484489",156,-3.93972291456328
"grass_m:SUFFIELD:580:255:1995-6-10T6:43:00Z:50.37154852:-110.6416163",160,-4.48199686742491
"grass_m:SUFFIELD:580:255:2007-6-5T7:30:00Z:50.37154852:-110.6416163",155,-3.73548610402478
"grass_m:SUFFIELD:580:255:2008-6-6T6:31:00Z:50.37154852:-110.6416163",157,-4.70351803408729
