"Sample_ID","lat.y","lon.y","Shape..","NEAR_FID","NEAR_DIST","TNMFRC","definition","staticOID","Needleleaf_3x3","Needleleaf_5x5","Broadleaf_3x3","Broadleaf_5x5","MixedForest_3x3","MixedForest_5x5","ForestOnly_3x3","ForestOnly_5x5","ForestWetland_3x3","ForestWetland_5x5","Wetland_3x3","Wetland_5x5"
"mnbba:T157R48a:2011-06-14T11:28:0Z:48.4503586389757:-96.8238546400734",48.450359,-96.823855,"Point",85328,0.413664,"4","Local Road",6058,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T148R48a:2012-06-20T10:57:0Z:47.6587950428408:-96.7634879878782",47.658795,-96.763488,"Point",121477,0.432013,"4","Local Road",2832,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T147R48a:2012-06-19T14:53:0Z:47.5569989983729:-96.7559449999455",47.556999,-96.755945,"Point",119048,4.951356,"4","Local Road",1265,0,0,0,0,0,0,0,0,0,2,0,2
"mnbba:T153R48a:2009-06-21T11:48:0Z:48.1080475307579:-96.7949999314906",48.108048,-96.795,"Point",121937,0.278653,"4","Local Road",669,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T138R48a:2012-06-13T10:25:0Z:46.7609119987308:-96.697100000071",46.760912,-96.6971,"Point",30230,3.504627,"4","Local Road",2159,0,0,1,2,0,0,1,2,1,2,0,0
"mnbba:T124R48a:2009-06-15T13:19:0Z:45.5629272466393:-96.6170693728466",45.562927,-96.617069,"Point",387271,1.695108,"4","Local Road",6811,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T124R48a:2009-06-15T13:37:0Z:45.570496503208:-96.6170043824473",45.570497,-96.617004,"Point",387271,0.68448,"4","Local Road",4230,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T145R48a:2012-06-18T12:43:0Z:47.3975839987414:-96.740256000016",47.397584,-96.740256,"Point",91027,2.942508,"4","Local Road",360,0,0,0,0,0,0,0,0,5,16,5,16
"mnbba:T139R48a:2012-06-14T13:23:0Z:46.8720762274778:-96.7024039796734",46.872076,-96.702404,"Point",25508,0.26427,"4","Local Road",5770,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T147R48a:2012-06-19T15:7:0Z:47.5698332729297:-96.7506294033488",47.569833,-96.750629,"Point",118708,0.693171,"4","Local Road",3483,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T144R48a:2012-06-18T11:36:0Z:47.3130059983139:-96.7322969999637",47.313006,-96.732297,"Point",90957,3.353546,"4","Local Road",5104,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T156R48a:2011-06-14T12:35:0Z:48.3321161388553:-96.8060317799373",48.332116,-96.806032,"Point",82055,0.592092,"4","Local Road",1347,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T143R48a:2012-06-17T10:50:0Z:47.1966149989304:-96.723966999997",47.196615,-96.723967,"Point",91245,0.936825,"4","Local Road",4264,0,0,0,0,0,0,0,0,0,5,0,5
"mnbba:T138R48a:2012-06-13T10:3:0Z:46.7876174769515:-96.6940792077387",46.787617,-96.694079,"Point",24625,1.442099,"4","Local Road",4133,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T142R48a:2012-06-15T12:42:0Z:47.1223819986017:-96.7169009999534",47.122382,-96.716901,"Point",25367,3.639045,"4","Local Road",1472,0,0,0,3,0,0,0,3,0,3,0,0
"mnbba:T149R48a:2009-06-16T12:56:0Z:47.7428553788334:-96.7601541307316",47.742855,-96.760154,"Point",123472,2.898432,"4","Local Road",5567,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T162R48a:2009-07-07T14:28:0Z:48.8671233771794:-96.8429140040269",48.867123,-96.842914,"Point",63662,2.982703,"4","Local Road",3565,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T146R48a:2012-06-19T13:59:0Z:47.469802368098:-96.737630609951",47.469802,-96.737631,"Point",89987,3.889301,"4","Local Road",6251,0,0,2,7,0,0,2,7,2,7,0,0
"mnbba:T145R48a:2012-06-18T12:56:0Z:47.3990599989635:-96.7325120000119",47.39906,-96.732512,"Point",90394,1.852466,"4","Local Road",4878,0,0,0,0,0,0,0,0,1,7,1,7
"mnbba:T153R48a:2009-06-21T11:34:0Z:48.1081386018682:-96.7830298682676",48.108139,-96.78303,"Point",121937,10.245995,"4","Local Road",5196,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T150R48a:2009-06-18T11:4:0Z:47.811300663778:-96.7608712017721",47.811301,-96.760871,"Point",120628,3.83133,"4","Local Road",612,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T150R48a:2009-06-18T11:18:0Z:47.8185924265181:-96.7610384915708",47.818592,-96.761038,"Point",121405,6.871084,"4","Local Road",2419,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T139R48a:2012-06-14T12:56:0Z:46.8664289987039:-96.6938569999402",46.866429,-96.693857,"Point",24261,6.414679,"4","Local Road",4068,0,0,2,6,0,0,2,6,3,10,1,4
"mnbba:T139R48a:2012-06-14T13:10:0Z:46.8707819986072:-96.6938570000536",46.870782,-96.693857,"Point",28788,5.353971,"4","Local Road",5090,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T150R48a:2009-06-18T11:35:0Z:47.8262792458747:-96.7611620711973",47.826279,-96.761162,"Point",120546,3.283801,"4","Local Road",6944,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T142R48a:2012-06-15T13:17:0Z:47.1346329987802:-96.711304999966",47.134633,-96.711305,"Point",28960,1.14659,"4","Local Road",4454,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T145R48a:2012-06-18T12:28:0Z:47.3899965176232:-96.7286302678126",47.389997,-96.72863,"Point",91071,0.126649,"4","Local Road",595,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T160R48a:2011-06-20T13:23:0Z:48.688287429075:-96.8234032800311",48.688287,-96.823403,"Point",64886,0.758222,"4","Local Road",6114,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T151R48a:2009-06-18T12:14:0Z:47.9203022733528:-96.7663561322358",47.920302,-96.766356,"Point",123363,4.060752,"4","Local Road",3330,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T137R48a:2012-06-12T13:0:0Z:46.7031349983571:-96.6775709999693",46.703135,-96.677571,"Point",27411,7.516509,"4","Local Road",6843,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T151R48a:2009-06-18T12:1:0Z:47.9176562331865:-96.7617048882779",47.917656,-96.761705,"Point",117560,0.594753,"4","Local Road",1574,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T151R48a:2009-06-18T12:32:0Z:47.9254562568531:-96.7618939861398",47.925456,-96.761894,"Point",117457,4.028816,"4","Local Road",5192,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T162R48a:2009-07-07T13:52:0Z:48.8764815039667:-96.8305359578084",48.876482,-96.830536,"Point",62805,1.760134,"4","Local Road",1619,0,0,1,3,0,0,1,3,1,7,0,4
"mnbba:T155R48a:2011-06-14T13:28:0Z:48.2676059088927:-96.7838041500394",48.267606,-96.783804,"Point",84698,3.639653,"4","Local Road",731,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T152R48a:2009-06-21T10:11:0Z:47.9799516722412:-96.7622954461276",47.979952,-96.762295,"Point",114031,0.554059,"4","Local Road",899,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T152R48a:2009-06-21T10:26:0Z:47.9839047944883:-96.7623202189553",47.983905,-96.76232,"Point",114031,2.56479,"4","Local Road",3732,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T152R48a:2009-06-21T10:39:0Z:47.990551688856:-96.762319559926",47.990552,-96.76232,"Point",114031,0.146576,"4","Local Road",4535,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T158R48a:2011-06-16T14:33:0Z:48.5332842486488:-96.8022523000105",48.533284,-96.802252,"Point",83021,4.332508,"4","Local Road",4549,0,0,1,7,0,0,1,7,1,7,0,0
"mnbba:T163R48a:2009-07-08T10:8:0Z:48.9403961782991:-96.8316308237926",48.940396,-96.831631,"Point",62224,5.47672,"4","Local Road",1387,1,2,2,13,0,0,3,15,3,15,0,0
"mnbba:T140R48a:2012-06-14T14:36:0Z:46.9732049985274:-96.6880249999375",46.973205,-96.688025,"Point",24254,13.946172,"4","Local Road",409,0,0,0,0,0,0,0,0,0,6,0,6
"mnbba:T159R48a:2011-06-18T13:52:0Z:48.6015729482275:-96.8049065099955",48.601573,-96.804907,"Point",64979,1.044905,"4","Local Road",6745,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T138R48a:2012-06-13T10:44:0Z:46.77696399839:-96.6737940000231",46.776964,-96.673794,"Point",31984,44.319291,"4","Local Road",4446,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T157R48a:2011-06-14T11:44:0Z:48.4421389286062:-96.7912846600231",48.442139,-96.791285,"Point",83974,3.288895,"4","Local Road",3712,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T161R48a:2009-07-06T14:11:0Z:48.8040793706469:-96.8164255765627",48.804079,-96.816426,"Point",65381,0.105076,"4","Local Road",6019,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T162R48a:2009-07-07T14:12:0Z:48.8656933620652:-96.8209680334143",48.865693,-96.820968,"Point",64795,1.720537,"4","Local Road",6121,0,0,0,0,0,0,0,0,2,7,2,7
"mnbba:T149R48a:2009-06-16T12:36:0Z:47.7544372173943:-96.7386543637306",47.754437,-96.738654,"Point",117203,4.207696,"4","Local Road",5800,0,0,0,0,0,0,0,0,4,11,4,11
"mnbba:T143R48a:2012-06-17T11:8:0Z:47.223523412683:-96.7002792668102",47.223523,-96.700279,"Point",89453,1.816367,"4","Local Road",4263,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T148R48a:2012-06-20T10:35:0Z:47.6367799990498:-96.7289350000813",47.63678,-96.728935,"Point",122850,0.001687,"4","Local Road",6268,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T155R48a:2011-06-14T14:6:0Z:48.2383339582671:-96.7715415900177",48.238334,-96.771542,"Point",80766,35.357931,"6","4WD",2546,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T155R48a:2011-06-14T13:45:0Z:48.2676300488056:-96.7723916000381",48.26763,-96.772392,"Point",86438,2.118248,"4","Local Road",4980,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T160R48a:2011-06-20T13:41:0Z:48.6738749089088:-96.8026524500485",48.673875,-96.802652,"Point",63645,10.475232,"4","Local Road",1613,0,0,3,7,0,0,3,7,3,7,0,0
"mnbba:T142R48a:2012-06-15T13:1:0Z:47.1324478944345:-96.6900688257512",47.132448,-96.690069,"Point",29068,1.128305,"4","Local Road",5313,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T161R48a:2009-07-06T13:58:0Z:48.8041445414344:-96.8108595163637",48.804145,-96.81086,"Point",65381,5.032932,"4","Local Road",3155,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T159R48a:2011-06-18T13:37:0Z:48.6162072486896:-96.7920154799657",48.616207,-96.792015,"Point",62028,5.732854,"4","Local Road",6094,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T146R48a:2012-06-19T13:36:0Z:47.4652596561096:-96.7081265687412",47.46526,-96.708127,"Point",88871,1.525777,"4","Local Road",1527,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T156R48a:2011-06-14T12:13:0Z:48.3697698287307:-96.771622729974",48.36977,-96.771623,"Point",85588,2.631053,"4","Local Road",3532,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T158R48a:2011-06-16T14:49:0Z:48.5101305782909:-96.7804740200015",48.510131,-96.780474,"Point",84808,4.098123,"4","Local Road",2048,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T158R48a:2011-06-16T14:18:0Z:48.5289412485278:-96.7804942199832",48.528941,-96.780494,"Point",85945,1.485286,"4","Local Road",5427,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T144R48a:2012-06-18T11:17:0Z:47.3009349986863:-96.6899100000266",47.300935,-96.68991,"Point",89919,2.468972,"4","Local Road",1476,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T156R48a:2011-06-14T12:56:0Z:48.3295514382408:-96.7620204999831",48.329551,-96.76202,"Point",82709,6.267377,"4","Local Road",3533,0,0,0,0,0,0,0,0,0,5,0,5
"mnbba:T160R48a:2011-06-20T13:57:0Z:48.6998661885464:-96.7797989400108",48.699866,-96.779799,"Point",64296,0.702344,"4","Local Road",5900,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T127R47a:2011-06-26T11:30:0Z:45.8091166651922:-96.5731000000259",45.809117,-96.5731,"Point",557898,1.156625,"4","Local Road",6371,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T127R47a:2011-06-26T11:43:0Z:45.8118833320635:-96.5731500000792",45.811883,-96.57315,"Point",557899,0.906433,"4","Local Road",4279,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T125R47a:2011-07-01T11:10:0Z:45.6353935303572:-96.5529350853894",45.635394,-96.552935,"Point",557531,43.511493,"4","Local Road",5750,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T125R47a:2011-07-01T10:55:0Z:45.6321978070171:-96.5523738740967",45.632198,-96.552374,"Point",557531,1.807258,"4","Local Road",4836,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T125R47a:2011-07-01T10:40:0Z:45.6594999986115:-96.5523833333803",45.6595,-96.552383,"Point",557079,4.671345,"4","Local Road",6369,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T133R47a:2012-06-08T12:44:0Z:46.344261189518:-96.5917511756477",46.344261,-96.591751,"Point",170251,0.424117,"4","Local Road",3220,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T126R47a:2011-06-26T11:18:0Z:45.7571499985132:-96.5522333333732",45.75715,-96.552233,"Point",557721,1.594145,"4","Local Road",1485,0,0,0,0,0,0,0,0,3,8,3,8
"mnbba:T124R47a:2009-06-14T13:52:0Z:45.5588001640494:-96.5348023286371",45.5588,-96.534802,"Point",385947,0.248357,"4","Local Road",3203,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T124R47a:2009-06-14T14:8:0Z:45.5641197688926:-96.5349815826883",45.56412,-96.534982,"Point",385947,1.09263,"4","Local Road",1426,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T129R47a:2011-06-26T13:20:0Z:45.9787499988569:-96.5597166666447",45.97875,-96.559717,"Point",558491,8.173535,"4","Local Road",6455,0,0,0,0,0,0,0,0,0,5,0,5
"mnbba:T138R47a:2012-06-13T11:4:0Z:46.7694899985985:-96.6105689999549",46.76949,-96.610569,"Point",31149,1.143189,"4","Local Road",6271,0,0,0,0,0,0,0,0,0,3,0,3
"mnbba:T128R47a:2011-06-26T12:35:0Z:45.9020666652628:-96.5525666666756",45.902067,-96.552567,"Point",556686,0.225953,"4","Local Road",1979,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T128R47a:2011-06-26T12:20:0Z:45.9051666651784:-96.552599999986",45.905167,-96.5526,"Point",556686,0.968204,"4","Local Road",1914,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T128R47a:2011-06-26T10:57:0Z:45.9136833322554:-96.5524666666438",45.913683,-96.552467,"Point",558752,8.700737,"4","Local Road",4501,0,0,0,0,0,0,0,0,1,4,1,4
"mnbba:T129R47a:2011-06-26T13:35:0Z:45.9831666654092:-96.5561000000246",45.983167,-96.5561,"Point",558740,7.0526,"4","Local Road",4504,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T133R47a:2012-06-08T12:30:0Z:46.3404519984079:-96.5791689999837",46.340452,-96.579169,"Point",168270,2.093609,"4","Local Road",5756,0,0,0,0,0,0,0,0,5,11,5,11
"mnbba:T129R47a:2011-06-26T13:7:0Z:45.9787666656441:-96.5545000000214",45.978767,-96.5545,"Point",557542,4.164335,"4","Local Road",4313,0,0,1,3,0,1,1,4,1,4,0,0
"mnbba:T136R47a:2012-06-11T14:50:0Z:46.5883869985996:-96.5933740000157",46.588387,-96.593374,"Point",169655,0.96117,"4","Local Road",3686,0,0,0,1,0,0,0,1,0,1,0,0
"mnbba:T134R47a:2012-06-08T13:48:0Z:46.442295999103:-96.5819860000836",46.442296,-96.581986,"Point",166779,9.665095,"4","Local Road",2436,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T153R47a:2009-06-23T11:1:0Z:48.0949708310496:-96.6953878865057",48.094971,-96.695388,"Point",120760,1.642374,"4","Local Road",6036,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T150R47a:2009-06-18T10:21:0Z:47.8231596268207:-96.6757720603565",47.82316,-96.675772,"Point",118053,4.046375,"4","Local Road",4284,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T150R47a:2009-06-18T10:35:0Z:47.8286235497788:-96.6759048167918",47.828624,-96.675905,"Point",118053,0.065475,"4","Local Road",6004,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T135R47a:2012-06-10T12:49:0Z:46.5291359424291:-96.585679768912",46.529136,-96.58568,"Point",168265,5.222277,"4","Local Road",3065,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T150R47a:2009-06-18T10:6:0Z:47.8182663409993:-96.6692037719068",47.818266,-96.669204,"Point",120618,1.054708,"4","Local Road",4672,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T133R47a:2012-06-08T12:15:0Z:46.3405399988388:-96.5689069999923",46.34054,-96.568907,"Point",167295,1.706231,"4","Local Road",4843,0,0,0,0,0,0,0,0,0,2,0,2
"mnbba:T123R47a:2009-06-15T10:28:0Z:45.4737072255471:-96.5135383431221",45.473707,-96.513538,"Point",385408,0.600972,"4","Local Road",5044,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T123R47a:2009-06-15T10:45:0Z:45.4812667278119:-96.5136600665931",45.481267,-96.51366,"Point",386124,2.274393,"4","Local Road",5937,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T123R47a:2009-06-15T11:0:0Z:45.4860724277487:-96.5136970165875",45.486072,-96.513697,"Point",386126,0.226778,"4","Local Road",5043,0,0,0,4,0,0,0,4,0,4,0,0
"mnbba:T137R47a:2012-06-12T12:6:0Z:46.6784259985679:-96.5894889999431",46.678426,-96.589489,"Point",24852,1.274253,"4","Local Road",118,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T143R47a:2012-06-17T11:27:0Z:47.2226147187844:-96.6251727200047",47.222615,-96.625173,"Point",87584,12.100883,"4","Local Road",5788,0,0,0,0,0,0,0,0,0,1,0,1
"mnbba:T155R47a:2011-06-16T10:25:0Z:48.263952568522:-96.6964533200031",48.263953,-96.696453,"Point",80159,3.123284,"4","Local Road",4979,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T124R47a:2009-06-14T13:31:0Z:45.5600737737011:-96.514243581508",45.560074,-96.514244,"Point",386236,4.296654,"4","Local Road",2586,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T152R47a:2009-06-23T10:36:0Z:48.0168065049533:-96.6778828869278",48.016807,-96.677883,"Point",119188,3.478284,"4","Local Road",2030,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T127R47a:2011-06-26T12:50:0Z:45.8413499988405:-96.5314333333177",45.84135,-96.531433,"Point",559408,0.75486,"4","Local Road",4054,0,0,0,0,0,0,0,0,0,5,0,5
"mnbba:T152R47a:2009-06-23T10:20:0Z:48.0068369921274:-96.6748752256638",48.006837,-96.674875,"Point",121305,5.924033,"4","Local Road",3968,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T131R47a:2012-06-05T11:7:0Z:46.1814989704845:-96.550927779461",46.181499,-96.550928,"Point",168551,2.176755,"6","4WD",373,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T126R47a:2011-06-26T12:0:0Z:45.7595666655073:-96.5238333332985",45.759567,-96.523833,"Point",557959,1.974691,"4","Local Road",6630,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T142R47a:2012-06-15T13:42:0Z:47.1227789986467:-96.6127619999404",47.122779,-96.612762,"Point",28074,2.484611,"4","Local Road",5782,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T161R47a:2009-07-06T13:35:0Z:48.7606174816338:-96.7285996474652",48.760617,-96.7286,"Point",63181,0.592026,"4","Local Road",5008,0,0,0,0,3,6,3,6,3,6,0,0
"mnbba:T135R47a:2012-06-10T12:32:0Z:46.5197279984297:-96.5717269999672",46.519728,-96.571727,"Point",168766,1.498862,"4","Local Road",4496,0,0,0,3,0,0,0,3,0,3,0,0
"mnbba:T149R47a:2009-06-16T12:6:0Z:47.7258993928738:-96.6533254304491",47.725899,-96.653325,"Point",120492,7.083769,"4","Local Road",3884,0,0,0,0,0,0,0,0,5,16,5,16
"mnbba:T141R47a:2012-06-15T11:3:0Z:47.0393069817617:-96.6059346820061",47.039307,-96.605935,"Point",25221,0.180129,"4","Local Road",1703,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T132R47a:2012-06-05T11:52:0Z:46.2629949982869:-96.5542210000021",46.262995,-96.554221,"Point",166599,6.072997,"4","Local Road",6637,0,0,0,0,0,0,0,0,2,6,2,6
"mnbba:T141R47a:2012-06-15T11:19:0Z:47.0601899985343:-96.6061250000378",47.06019,-96.606125,"Point",24379,1.381648,"4","Local Road",3020,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T159R47a:2011-06-18T13:14:0Z:48.6220227784646:-96.7152266899487",48.622023,-96.715227,"Point",66004,1.840899,"4","Local Road",1821,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T131R47a:2012-06-05T11:24:0Z:46.1669899991308:-96.546227999983",46.16699,-96.546228,"Point",166532,1.414325,"4","Local Road",1056,0,0,3,5,0,0,3,5,3,5,0,0
"mnbba:T126R47a:2011-06-26T10:45:0Z:45.7595666656031:-96.5199833333119",45.759567,-96.519983,"Point",557959,3.284034,"4","Local Road",3657,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T146R47a:2012-06-19T12:53:0Z:47.4697382115246:-96.6311100183997",47.469738,-96.63111,"Point",86821,574.581339,"4","Local Road",3692,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T137R47a:2012-06-12T12:36:0Z:46.7032239803829:-96.5787765818403",46.703224,-96.578777,"Point",25076,0.094153,"4","Local Road",5768,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T145R47a:2012-06-18T13:25:0Z:47.397513998284:-96.6252119999557",47.397514,-96.625212,"Point",87206,3.028163,"4","Local Road",2643,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T153R47a:2009-06-23T11:38:0Z:48.0977865088848:-96.6737775540285",48.097787,-96.673778,"Point",114462,3.989916,"4","Local Road",641,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T153R47a:2009-06-23T11:22:0Z:48.1011952075289:-96.6738583777587",48.101195,-96.673858,"Point",114462,0.047256,"4","Local Road",5371,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T136R47a:2012-06-11T14:30:0Z:46.6258625178644:-96.572466680255",46.625863,-96.572467,"Point",168515,3.12651,"4","Local Road",1082,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T139R47a:2012-06-13T12:13:0Z:46.8893998695122:-96.5892339366596",46.8894,-96.589234,"Point",31048,0.065093,"4","Local Road",121,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T145R47a:2012-06-18T13:40:0Z:47.382977998748:-96.6197860000364",47.382978,-96.619786,"Point",90063,4.391718,"4","Local Road",2402,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T154R47a:2009-06-21T13:25:0Z:48.1908980865188:-96.6745091032284",48.190898,-96.674509,"Point",84413,4.302778,"4","Local Road",3736,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T149R47a:2009-06-16T11:50:0Z:47.7313012959781:-96.641853125379",47.731301,-96.641853,"Point",121293,1.243741,"4","Local Road",150,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T154R47a:2009-06-21T13:12:0Z:48.1942661449242:-96.6744505717757",48.194266,-96.674451,"Point",84413,4.061632,"4","Local Road",5197,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T151R47a:2009-06-18T12:54:0Z:47.9281684360473:-96.6554580143837",47.928168,-96.655458,"Point",116969,2.839963,"4","Local Road",2903,0,0,0,0,3,7,3,7,3,7,0,0
"mnbba:T144R47a:2012-06-18T10:40:0Z:47.3106409989232:-96.611497999981",47.310641,-96.611498,"Point",89449,3.833959,"4","Local Road",6867,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T139R47a:2012-06-13T11:57:0Z:46.8627289989427:-96.5803070000683",46.862729,-96.580307,"Point",29344,0.594405,"4","Local Road",4863,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T143R47a:2012-06-17T11:40:0Z:47.2238169989867:-96.6043470000031",47.223817,-96.604347,"Point",90497,4.090012,"4","Local Road",4459,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T137R47a:2012-06-12T12:23:0Z:46.6954319990869:-96.5684689999951",46.695432,-96.568469,"Point",31770,0.462235,"4","Local Road",5533,0,0,0,0,0,0,0,0,2,8,2,8
"mnbba:T134R47a:2012-06-08T13:18:0Z:46.4279139986571:-96.5506549999927",46.427914,-96.550655,"Point",169204,1.801739,"4","Local Road",2200,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T138R47a:2012-06-13T11:36:0Z:46.7758119989102:-96.5734389999844",46.775812,-96.573439,"Point",24087,4.982892,"4","Local Road",6935,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T158R47a:2011-06-16T13:17:0Z:48.5083618286159:-96.6930384499511",48.508362,-96.693038,"Point",85739,2.878056,"4","Local Road",1818,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T134R47a:2012-06-08T13:33:0Z:46.4427759989262:-96.5505969999758",46.442776,-96.550597,"Point",168617,4.756373,"4","Local Road",1964,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T144R47a:2012-06-18T10:24:0Z:47.2869241392589:-96.6066020120151",47.286924,-96.606602,"Point",89500,0.692087,"4","Local Road",3437,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T149R47a:2009-06-16T11:35:0Z:47.7312601501296:-96.6369993584129",47.73126,-96.636999,"Point",121293,1.231122,"4","Local Road",4887,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T148R47a:2012-06-20T11:21:0Z:47.6441379991092:-96.6303400000266",47.644138,-96.63034,"Point",117926,4.564996,"4","Local Road",216,0,0,2,3,0,0,2,3,2,3,0,0
"mnbba:T132R47a:2012-06-05T12:6:0Z:46.2606349985264:-96.5373309999681",46.260635,-96.537331,"Point",166199,3.175451,"4","Local Road",4676,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T161R47a:2009-07-06T13:14:0Z:48.7941058880886:-96.7114138793014",48.794106,-96.711414,"Point",63795,1.507885,"4","Local Road",257,0,0,0,0,0,0,0,0,6,18,6,18
"mnbba:T140R47a:2012-06-14T15:1:0Z:46.9493439990682:-96.5815499999868",46.949344,-96.58155,"Point",24102,2.315532,"4","Local Road",4644,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T144R47a:2012-06-18T10:55:0Z:47.3227049985802:-96.6064619999638",47.322705,-96.606462,"Point",88568,1.512606,"4","Local Road",5989,0,0,0,1,0,0,0,1,6,20,6,19
